,zpid,price_str,price,zestimate,rent_zestimate,tax_assesed_value,beds,baths,sqft,lot_sqft,lot_acres,lat,lng,zip_code,city,state,address,status_type,status_text,home_type,is_preforeclosure,is_zillow_owned,days_on_zillow,link,miles_from_work,miles_from_work_class,price_per_square_foot,price_per_lot_size,lot_size_per_square_foot,beds_per_square_foot,baths_per_square_foot,beds_and_baths_per_square_foot,lot_sqft_vs_house_sqft,zestimate_vs_price
372,13776842,"$749,900",749900.0,762153.0,3200.0,494116.0,5.0,3.0,2735.0,10018.8,0.22999999999999998,39.69789,-105.13579,80228,Lakewood,CO,883 S Vivian St Lakewood CO 80228,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/883-S-Vivian-St-Lakewood-CO-80228/13776842_zpid/,15.554451315923954,Worst,274.1864716636197,74.84928334730706,7283.799999999999,547.0,911.6666666666666,341.875,3.663180987202925,12253.0
373,13769296,"$589,000",589000.0,605219.0,2947.0,390140.0,4.0,2.0,2014.0,9879.0,0.22679063360881543,39.724556,-105.07006,80226,Lakewood,CO,509 Newland St Lakewood CO 80226,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/509-Newland-St-Lakewood-CO-80226/13769296_zpid/,15.20240095674299,Worst,292.45283018867923,59.62141917198097,7865.0,503.5,1007.0,335.6666666666667,4.905163853028799,16219.0
374,13338029,"$449,900",449900.0,385500.0,2314.0,309700.0,2.0,1.0,1062.0,3120.0,0.07162534435261708,39.73105,-105.0481,80204,Denver,CO,4750 W 9th Ave Denver CO 80204,FOR_SALE,Coming soon,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/4750-W-9th-Ave-Denver-CO-80204/13338029_zpid/,15.447902373704679,Worst,423.6346516007533,144.19871794871796,2058.0,531.0,1062.0,354.0,2.937853107344633,-64400.0
375,13762421,"$615,000",615000.0,626181.0,2365.0,410690.0,4.0,2.0,1986.0,14437.0,0.3314279155188246,39.7326,-105.11136,80215,Lakewood,CO,10101 W 9th Dr Lakewood CO 80215,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/10101-W-9th-Dr-Lakewood-CO-80215/13762421_zpid/,13.717700373842847,Subpar,309.6676737160121,42.59887788321674,12451.0,496.5,993.0,331.0,7.269385699899295,11181.0
376,13339422,"$575,000",575000.0,581544.0,2100.0,353100.0,4.0,2.0,1812.0,8276.4,0.19,39.719646,-105.05068,80219,Denver,CO,175 Young Ct Denver CO 80219,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/175-Young-Ct-Denver-CO-80219/13339422_zpid/,16.028112025632442,Worst,317.3289183222958,69.47465081436374,6464.4,453.0,906.0,302.0,4.567549668874172,6544.0
377,13337390,"$645,000",645000.0,650374.0,2661.0,381800.0,4.0,2.0,1473.0,9410.0,0.21602387511478421,39.729713,-105.03543,80204,Denver,CO,815 Lowell Blvd Denver CO 80204,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/815-Lowell-Blvd-Denver-CO-80204/13337390_zpid/,15.914394312450703,Worst,437.88187372708757,68.54410201912859,7937.0,368.25,736.5,245.5,6.388323150033944,5374.0
378,13340197,"$475,000",475000.0,479754.0,2375.0,366700.0,3.0,2.0,1092.0,6240.0,0.14325068870523416,39.71585,-105.03936,80219,Denver,CO,38 S Perry St Denver CO 80219,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/38-S-Perry-St-Denver-CO-80219/13340197_zpid/,16.577397628951346,Worst,434.98168498168496,76.12179487179488,5148.0,364.0,546.0,218.4,5.714285714285714,4754.0
379,13316461,"$850,000",850000.0,,,539300.0,3.0,1.0,1040.0,6270.0,0.14393939393939395,39.752247,-105.033424,80211,Denver,CO,2355 King St Denver CO 80211,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2355-King-St-Denver-CO-80211/13316461_zpid/,14.759601469958136,Subpar,817.3076923076923,135.56618819776713,5230.0,346.6666666666667,1040.0,260.0,6.028846153846154,
380,13340099,"$373,000",373000.0,375664.0,2242.0,307200.0,2.0,2.0,1487.0,3120.0,0.07162534435261708,39.71793,-105.040565,80219,Denver,CO,70 Quitman St Denver CO 80219,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/70-Quitman-St-Denver-CO-80219/13340099_zpid/,16.422408859729607,Worst,250.84061869535978,119.55128205128206,1633.0,743.5,743.5,371.75,2.098184263618023,2664.0
381,13777908,"$675,000",675000.0,686029.0,3200.0,414885.0,4.0,3.0,2716.0,9240.0,0.21212121212121213,39.698925,-105.147446,80228,Lakewood,CO,968 S Alkire St Lakewood CO 80228,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/968-S-Alkire-St-Lakewood-CO-80228/13777908_zpid/,15.331769772611286,Worst,248.52724594992637,73.05194805194805,6524.0,679.0,905.3333333333334,388.0,3.402061855670103,11029.0
382,13293829,"$620,000",620000.0,636460.0,3200.0,494300.0,3.0,3.0,1011.0,4791.6,0.11000000000000001,39.784344,-105.03609,80221,Denver,CO,4827 Meade St Denver CO 80221,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/4827-Meade-St-Denver-CO-80221/13293829_zpid/,13.045714412745795,Subpar,613.2542037586549,129.39310459971617,3780.6000000000004,337.0,337.0,168.5,4.739465875370921,16460.0
383,13023745,"$525,000",525000.0,525153.0,2068.0,228906.0,4.0,3.0,1966.0,6250.0,0.14348025711662074,39.81924,-105.02789,80221,Denver,CO,6755 Grove St Denver CO 80221,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/6755-Grove-St-Denver-CO-80221/13023745_zpid/,11.867817059343626,Middle,267.03967446592065,84.0,4284.0,491.5,655.3333333333334,280.85714285714283,3.1790437436419126,153.0
384,13766390,"$675,000",675000.0,633400.0,2944.0,454578.0,3.0,3.0,2402.0,8245.0,0.1892791551882461,39.71551,-105.144455,80228,Lakewood,CO,12849 W Ellsworth Pl Lakewood CO 80228,FOR_SALE,Coming soon,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/12849-W-Ellsworth-Pl-Lakewood-CO-80228/13766390_zpid/,14.258915056545595,Subpar,281.0158201498751,81.86779866585809,5843.0,800.6666666666666,800.6666666666666,400.3333333333333,3.43255620316403,-41600.0
385,13314402,"$820,000",820000.0,841866.0,3249.0,597500.0,3.0,2.0,1776.0,4870.0,0.11179981634527089,39.757664,-105.04016,80212,Denver,CO,2816 Quitman St Denver CO 80212,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2816-Quitman-St-Denver-CO-80212/13314402_zpid/,14.242729304386602,Subpar,461.7117117117117,168.37782340862424,3094.0,592.0,888.0,355.2,2.7421171171171173,21866.0
386,12992938,"$450,000",450000.0,,,358512.0,4.0,2.0,1910.0,10454.4,0.24,39.852024,-105.03948,80031,Westminster,CO,4000 Norwich Way Westminster CO 80031,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/4000-Norwich-Way-Westminster-CO-80031/12992938_zpid/,10.21048084519964,Middle,235.6020942408377,43.044077134986225,8544.4,477.5,955.0,318.3333333333333,5.473507853403142,
387,13769043,"$485,000",485000.0,497894.0,2598.0,357969.0,4.0,2.0,1824.0,9254.0,0.21244260789715336,39.724323,-105.06218,80226,Lakewood,CO,5975 W 5th Ave Lakewood CO 80226,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/5975-W-5th-Ave-Lakewood-CO-80226/13769043_zpid/,15.430159662837045,Worst,265.89912280701753,52.409768748649235,7430.0,456.0,912.0,304.0,5.073464912280702,12894.0
388,13297404,"$1,200,000",1200000.0,1212037.0,4099.0,705800.0,6.0,3.0,3300.0,6250.0,0.14348025711662074,39.776142,-105.0273,80211,Denver,CO,4276 Grove St Denver CO 80211,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/4276-Grove-St-Denver-CO-80211/13297404_zpid/,13.77510069856708,Subpar,363.6363636363636,192.0,2950.0,550.0,1100.0,366.6666666666667,1.893939393939394,12037.0
389,13776707,"$625,000",625000.0,638896.0,3097.0,478921.0,4.0,3.0,2338.0,10186.0,0.23383838383838385,39.700005,-105.13234,80228,Lakewood,CO,12249 W Kentucky Dr Lakewood CO 80228,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/12249-W-Kentucky-Dr-Lakewood-CO-80228/13776707_zpid/,15.463792168358875,Worst,267.32249786142,61.35872766542313,7848.0,584.5,779.3333333333334,334.0,4.356715141146279,13896.0
390,13762563,"$700,000",700000.0,713333.0,2999.0,403808.0,4.0,2.0,2062.0,7800.0,0.1790633608815427,39.730896,-105.11778,80215,Lakewood,CO,839 Newcombe St Lakewood CO 80215,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/839-Newcombe-St-Lakewood-CO-80215/13762563_zpid/,13.69559274231684,Subpar,339.47623666343355,89.74358974358974,5738.0,515.5,1031.0,343.6666666666667,3.7827352085354025,13333.0
391,12996591,"$300,000",300000.0,302941.0,2134.0,322889.0,3.0,1.0,1040.0,7200.0,0.1652892561983471,39.835365,-105.03242,80030,Westminster,CO,7645 Knox Ct Westminster CO 80030,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/7645-Knox-Ct-Westminster-CO-80030/12996591_zpid/,11.075161312259562,Middle,288.46153846153845,41.666666666666664,6160.0,346.6666666666667,1040.0,260.0,6.923076923076923,2941.0
392,13311687,"$819,000",819000.0,834454.0,2500.0,622600.0,4.0,2.0,1868.0,5940.0,0.13636363636363635,39.756218,-105.026184,80211,Denver,CO,3031 W 27th Ave Denver CO 80211,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/3031-W-27th-Ave-Denver-CO-80211/13311687_zpid/,14.806999756267569,Subpar,438.43683083511775,137.87878787878788,4072.0,467.0,934.0,311.3333333333333,3.1798715203426124,15454.0
393,13339105,"$542,000",542000.0,548993.0,2681.0,358500.0,4.0,2.0,1900.0,7000.0,0.16069788797061524,39.719807,-105.047646,80219,Denver,CO,186 Wolff St Denver CO 80219,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/186-Wolff-St-Denver-CO-80219/13339105_zpid/,16.10630906666609,Worst,285.2631578947368,77.42857142857143,5100.0,475.0,950.0,316.6666666666667,3.6842105263157894,6993.0
394,13766601,"$665,000",665000.0,675464.0,2850.0,422551.0,3.0,2.0,1775.0,10454.4,0.24,39.715195,-105.14714,80228,Lakewood,CO,61 S Zinnia Way Lakewood CO 80228,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/61-S-Zinnia-Way-Lakewood-CO-80228/13766601_zpid/,14.243906618386255,Subpar,374.6478873239437,63.6095806550352,8679.4,591.6666666666666,887.5,355.0,5.889802816901408,10464.0
395,13292290,"$645,000",645000.0,662199.0,2485.0,381600.0,3.0,1.0,995.0,6240.0,0.14325068870523416,39.786797,-105.03253,80221,Denver,CO,4967 Knox Ct Denver CO 80221,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/4967-Knox-Ct-Denver-CO-80221/13292290_zpid/,13.06727248593517,Subpar,648.2412060301508,103.36538461538461,5245.0,331.6666666666667,995.0,248.75,6.271356783919598,17199.0
396,13362161,"$489,000",489000.0,492492.0,2505.0,301500.0,3.0,2.0,1024.0,5227.2,0.12,39.701336,-105.04039,80219,Denver,CO,842 S Quitman St Denver CO 80219,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/842-S-Quitman-St-Denver-CO-80219/13362161_zpid/,17.389880739850092,Worst,477.5390625,93.54912764003673,4203.2,341.3333333333333,512.0,204.8,5.1046875,3492.0
397,13769229,"$425,000",425000.0,440409.0,2800.0,332588.0,4.0,2.0,1260.0,10169.0,0.23344811753902664,39.724102,-105.064705,80226,Lakewood,CO,500 Jay St Lakewood CO 80226,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/500-Jay-St-Lakewood-CO-80226/13769229_zpid/,15.373826386473299,Worst,337.3015873015873,41.793686694856916,8909.0,315.0,630.0,210.0,8.070634920634921,15409.0
398,13315148,"$1,750,000",1750000.0,1764583.0,6949.0,1268800.0,5.0,3.0,2958.0,6350.0,0.14577594123048668,39.749557,-105.038445,80212,Denver,CO,2141 Osceola St Denver CO 80212,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2141-Osceola-St-Denver-CO-80212/13315148_zpid/,14.732079089148062,Subpar,591.6159567275186,275.59055118110234,3392.0,591.6,986.0,369.75,2.1467207572684246,14583.0
399,13769221,"$485,000",485000.0,476100.0,2814.0,343538.0,4.0,3.0,1759.0,7375.0,0.1693067033976125,39.72502,-105.063576,80226,Lakewood,CO,582 Ingalls St Lakewood CO 80226,FOR_SALE,Coming soon,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/582-Ingalls-St-Lakewood-CO-80226/13769221_zpid/,15.350468293705704,Worst,275.7248436611711,65.76271186440678,5616.0,439.75,586.3333333333334,251.28571428571428,4.1927231381466745,-8900.0
400,13335857,"$485,000",485000.0,489041.0,2550.0,331000.0,3.0,1.0,1442.0,6250.0,0.14348025711662074,39.73044,-105.033585,80204,Denver,CO,863 King St Denver CO 80204,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/863-King-St-Denver-CO-80204/13335857_zpid/,15.93256880244902,Worst,336.33841886269073,77.6,4808.0,480.6666666666667,1442.0,360.5,4.334257975034674,4041.0
401,13773362,"$725,000",725000.0,738218.0,2643.0,369131.0,3.0,3.0,1794.0,16988.4,0.39,39.700314,-105.09994,80226,Lakewood,CO,890 S Garrison St Lakewood CO 80226,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/890-S-Garrison-St-Lakewood-CO-80226/13773362_zpid/,16.00989688715021,Worst,404.12486064659976,42.6761790398154,15194.400000000001,598.0,598.0,299.0,9.469565217391304,13218.0
402,13297168,"$2,295,000",2295000.0,2295010.0,4500.0,546500.0,5.0,5.0,5536.0,6170.0,0.141643709825528,39.778065,-105.02961,80211,Denver,CO,4502 Irving St Denver CO 80211,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/4502-Irving-St-Denver-CO-80211/13297168_zpid/,13.59454189204914,Subpar,414.55924855491327,371.9611021069692,634.0,1107.2,1107.2,553.6,1.1145231213872833,10.0
403,337808622,"$840,000",840000.0,840006.0,3859.0,550451.0,3.0,3.0,2318.0,3255.0,0.0747245179063361,39.81038,-105.03433,80221,Denver,CO,6295 King Ct Denver CO 80221,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/6295-King-Ct-Denver-CO-80221/337808622_zpid/,11.946013467891005,Middle,362.381363244176,258.06451612903226,937.0,772.6666666666666,772.6666666666666,386.3333333333333,1.404227782571182,6.0
404,2061897557,"$889,900",889900.0,901834.0,3110.0,,2.0,2.0,1450.0,6340.0,0.1455463728191001,39.77004,-105.037834,80212,Denver,CO,3832 Osceola St Denver CO 80212,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/3832-Osceola-St-Denver-CO-80212/2061897557_zpid/,13.685034735511536,Subpar,613.7241379310345,140.3627760252366,4890.0,725.0,725.0,362.5,4.372413793103449,11934.0
405,13312586,"$625,000",625000.0,651300.0,2500.0,508800.0,2.0,1.0,872.0,4760.0,0.10927456382001836,39.765343,-105.04133,80212,Denver,CO,3424 N Raleigh St Denver CO 80212,FOR_SALE,Coming soon,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/3424-N-Raleigh-St-Denver-CO-80212/13312586_zpid/,13.800722445994973,Subpar,716.743119266055,131.30252100840337,3888.0,436.0,872.0,290.6666666666667,5.458715596330276,26300.0
406,13316697,"$850,000",850000.0,861390.0,3413.0,571200.0,3.0,2.0,1678.0,6098.4,0.13999999999999999,39.747833,-105.030365,80211,Denver,CO,3311 W 20th Ave Denver CO 80211,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/3311-W-20th-Ave-Denver-CO-80211/13316697_zpid/,15.097413487782825,Worst,506.5554231227652,139.38082119900304,4420.4,559.3333333333334,839.0,335.6,3.6343265792610246,11390.0
407,13294345,"$765,000",765000.0,793867.0,2829.0,612100.0,2.0,2.0,1504.0,7000.0,0.16069788797061524,39.77684,-105.041885,80212,Denver,CO,4401 N Raleigh St Denver CO 80212,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/4401-N-Raleigh-St-Denver-CO-80212/13294345_zpid/,13.19554985991917,Subpar,508.6436170212766,109.28571428571429,5496.0,752.0,752.0,376.0,4.654255319148936,28867.0
408,13761447,"$650,000",650000.0,664055.0,3234.0,495343.0,5.0,2.0,2214.0,14759.0,0.33882001836547293,39.734528,-105.09583,80215,Lakewood,CO,1085 Estes St Lakewood CO 80215,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1085-Estes-St-Lakewood-CO-80215/13761447_zpid/,13.945309038836957,Subpar,293.5862691960253,44.04092418185514,12545.0,442.8,1107.0,316.2857142857143,6.666214995483288,14055.0
409,13315621,"$1,600,000",1600000.0,1600000.0,6231.0,790100.0,2.0,2.0,2719.0,6350.0,0.14577594123048668,39.74672,-105.03662,80204,Denver,CO,1910 Newton St Denver CO 80204,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1910-Newton-St-Denver-CO-80204/13315621_zpid/,14.9454221925271,Subpar,588.4516366311144,251.96850393700788,3631.0,1359.5,1359.5,679.75,2.3354174328797352,0.0
410,13762463,"$525,000",525000.0,538404.0,2500.0,347099.0,4.0,2.0,1742.0,9760.0,0.22405876951331496,39.73032,-105.110725,80215,Lakewood,CO,10075 W 8th Pl Lakewood CO 80215,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/10075-W-8th-Pl-Lakewood-CO-80215/13762463_zpid/,13.87576570500421,Subpar,301.3777267508611,53.790983606557376,8018.0,435.5,871.0,290.3333333333333,5.6027554535017225,13404.0
411,13761527,"$1,375,000",1375000.0,1375012.0,1562.0,589235.0,4.0,3.0,2579.0,33977.0,0.7800045913682278,39.73425,-105.10354,80215,Lakewood,CO,9560 W 11th Ave Lakewood CO 80215,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/9560-W-11th-Ave-Lakewood-CO-80215/13761527_zpid/,13.783964182661805,Subpar,533.1523846452113,40.46855225593784,31398.0,644.75,859.6666666666666,368.42857142857144,13.174486234974797,12.0
412,13336890,"$645,000",645000.0,652087.0,3058.0,380300.0,5.0,2.0,1700.0,5280.0,0.12121212121212122,39.73363,-105.04434,80204,Denver,CO,1075 N Tennyson St Denver CO 80204,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1075-N-Tennyson-St-Denver-CO-80204/13336890_zpid/,15.417053990243613,Worst,379.4117647058824,122.1590909090909,3580.0,340.0,850.0,242.85714285714286,3.1058823529411765,7087.0
413,13311300,"$997,000",997000.0,1019321.0,2700.0,565100.0,3.0,2.0,1779.0,4280.0,0.09825528007346189,39.759182,-105.03407,80211,Denver,CO,3476 W Hayward Pl Denver CO 80211,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/3476-W-Hayward-Pl-Denver-CO-80211/13311300_zpid/,14.375042291623002,Subpar,560.4272062956717,232.94392523364485,2501.0,593.0,889.5,355.8,2.4058459808881394,22321.0
414,13340835,"$595,000",595000.0,601538.0,2966.0,322900.0,3.0,3.0,1460.0,6250.0,0.14348025711662074,39.72339,-105.032135,80204,Denver,CO,426 Knox Ct Denver CO 80204,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/426-Knox-Ct-Denver-CO-80204/13340835_zpid/,16.370308642710445,Worst,407.5342465753425,95.2,4790.0,486.6666666666667,486.6666666666667,243.33333333333334,4.280821917808219,6538.0
415,13769469,"$625,000",625000.0,641369.0,2946.0,415937.0,5.0,3.0,2320.0,10988.000000000002,0.25224977043158864,39.723213,-105.065926,80226,Lakewood,CO,430 Kendall St Lakewood CO 80226,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/430-Kendall-St-Lakewood-CO-80226/13769469_zpid/,15.39342919482027,Worst,269.3965517241379,56.88023298143428,8668.000000000002,464.0,773.3333333333334,290.0,4.7362068965517246,16369.0
416,13293176,"$1,480,000",1480000.0,1500844.0,5960.0,1006600.0,4.0,4.0,3831.0,6250.0,0.14348025711662074,39.790752,-105.03894,80212,Denver,CO,5188 Perry St Denver CO 80212,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/5188-Perry-St-Denver-CO-80212/13293176_zpid/,12.631880458464487,Subpar,386.322109109893,236.8,2419.0,957.75,957.75,478.875,1.631427825632994,20844.0
417,13768543,"$689,000",689000.0,707716.0,3200.0,514654.0,4.0,3.0,2662.0,13875.0,0.31852617079889806,39.713726,-105.08539,80226,Lakewood,CO,155 S Zephyr St Lakewood CO 80226,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/155-S-Zephyr-St-Lakewood-CO-80226/13768543_zpid/,15.479527151429972,Worst,258.82794891059353,49.65765765765766,11213.0,665.5,887.3333333333334,380.2857142857143,5.2122464312546954,18716.0
418,12996708,"$500,000",500000.0,500004.0,1853.0,334571.0,3.0,2.0,1253.0,15085.0,0.34630394857667585,39.83804,-105.03358,80030,Westminster,CO,7786 Lowell Blvd Westminster CO 80030,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/7786-Lowell-Blvd-Westminster-CO-80030/12996708_zpid/,10.930663068168583,Middle,399.0422984836393,33.145508783559826,13832.0,417.6666666666667,626.5,250.6,12.039106145251397,4.0
419,82593717,"$739,000",739000.0,747694.0,2795.0,688441.0,2.0,3.0,3766.0,5113.0,0.1173783287419651,39.728928,-105.06723,80214,Lakewood,CO,775 Kendall Ct Lakewood CO 80214,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/775-Kendall-Ct-Lakewood-CO-80214/82593717_zpid/,15.01892663331011,Worst,196.22942113648435,144.53354195188734,1347.0,1883.0,1255.3333333333333,753.2,1.3576739245884226,8694.0
420,13340957,"$385,000",385000.0,389230.0,1800.0,309600.0,1.0,1.0,725.0,6250.0,0.14348025711662074,39.720062,-105.03213,80219,Denver,CO,208 Knox Ct Denver CO 80219,FOR_SALE,Foreclosure,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/208-Knox-Ct-Denver-CO-80219/13340957_zpid/,16.557011492577068,Worst,531.0344827586207,61.6,5525.0,725.0,725.0,362.5,8.620689655172415,4230.0
421,13768226,"$475,000",475000.0,488737.0,2929.0,401897.0,4.0,2.0,1524.0,15185.0,0.3485996326905418,39.719948,-105.08915,80226,Lakewood,CO,190 Brentwood St Lakewood CO 80226,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/190-Brentwood-St-Lakewood-CO-80226/13768226_zpid/,15.005549115105685,Worst,311.67979002624674,31.280869278893643,13661.0,381.0,762.0,254.0,9.963910761154855,13737.0
422,13358961,"$520,000",520000.0,520274.0,2773.0,283700.0,5.0,2.0,2080.0,6750.0,0.15495867768595042,39.708298,-105.03329,80219,Denver,CO,3474 W Alaska Pl Denver CO 80219,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/3474-W-Alaska-Pl-Denver-CO-80219/13358961_zpid/,17.190458754790406,Worst,250.0,77.03703703703704,4670.0,416.0,1040.0,297.14285714285717,3.2451923076923075,274.0
423,13027591,"$797,000",797000.0,798339.0,3889.0,505505.0,4.0,3.0,2856.0,9975.0,0.22899449035812672,39.79276,-105.03846,80212,Denver,CO,5291 Osceola St Denver CO 80212,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/5291-Osceola-St-Denver-CO-80212/13027591_zpid/,12.55682533231073,Subpar,279.06162464985994,79.89974937343358,7119.0,714.0,952.0,408.0,3.4926470588235294,1339.0
424,13360801,"$291,000",291000.0,291000.0,1995.0,277700.0,2.0,2.0,665.0,4480.0,0.10284664830119375,39.70513,-105.039375,80219,Denver,CO,625 S Patton Ct Denver CO 80219,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/625-S-Patton-Ct-Denver-CO-80219/13360801_zpid/,17.196809087147443,Worst,437.593984962406,64.95535714285714,3815.0,332.5,332.5,166.25,6.7368421052631575,0.0
425,13768802,"$597,000",597000.0,609989.0,2520.0,414864.0,2.0,2.0,2172.0,4863.0,0.11163911845730028,39.713467,-105.07828,80226,Lakewood,CO,171 S Upham Ct Lakewood CO 80226,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/171-S-Upham-Ct-Lakewood-CO-80226/13768802_zpid/,15.6651791670737,Worst,274.8618784530387,122.76372609500308,2691.0,1086.0,1086.0,543.0,2.2389502762430937,12989.0
426,13754026,"$1,050,000",1050000.0,1050004.0,4676.0,814358.0,5.0,4.0,4136.0,16988.4,0.39,39.715576,-105.1705,80401,Golden,CO,15241 W Archer Dr Golden CO 80401,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/15241-W-Archer-Dr-Golden-CO-80401/13754026_zpid/,13.961843144608336,Subpar,253.86847195357834,61.806879988698164,12852.400000000001,827.2,1034.0,459.55555555555554,4.107446808510638,4.0
427,13294070,"$995,000",995000.0,1010546.0,3945.0,688000.0,7.0,5.0,3169.0,6250.0,0.14348025711662074,39.78116,-105.03893,80212,Denver,CO,4610 Perry St Denver CO 80212,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/4610-Perry-St-Denver-CO-80212/13294070_zpid/,13.09179010082081,Subpar,313.97917324076997,159.2,3081.0,452.7142857142857,633.8,264.0833333333333,1.9722309876932786,15546.0
428,13310477,"$2,200,000",2200000.0,2200014.0,3315.0,558000.0,5.0,4.0,3379.0,6250.0,0.14348025711662074,39.765854,-105.03402,80211,Denver,CO,3475 W 35th Ave Denver CO 80211,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/3475-W-35th-Ave-Denver-CO-80211/13310477_zpid/,14.034836271327034,Subpar,651.0802012429713,352.0,2871.0,675.8,844.75,375.44444444444446,1.8496596626220776,14.0
429,13754051,"$1,250,000",1250000.0,1250002.0,4259.0,712059.0,5.0,4.0,3621.0,10977.0,0.25199724517906336,39.713608,-105.16787,80401,Golden,CO,135 S Joyce St Golden CO 80401,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/135-S-Joyce-St-Golden-CO-80401/13754051_zpid/,14.1193982762195,Subpar,345.2085059375863,113.87446479001548,7356.0,724.2,905.25,402.3333333333333,3.031483015741508,2.0
